"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTHLH",86.1626846716764,1.11210934238251,0.30561319108623,3.63894417786672,0.000273758127138802,0.00492487545725209
"NDUFA9",3282.96851309742,-1.06549714180321,0.275351233731403,-3.86959276471799,0.000109017296205199,0.00243120881148206
"KCNA6",135.696275857616,1.10882987751144,0.35679986003683,3.10770827487709,0.00188544080269586,0.0211564550676239
"KCNA5",51.8209254444777,1.38204635375329,0.324064954241201,4.26472019163366,2.00152872027198e-05,0.00061869863433242
"AICDA",19.9712846692242,-4.83718121857812,1.13630443290603,-4.25694125491294,2.07242782447071e-05,0.000635548138056337
"FAM162A",1445.09616912509,-1.10582676297197,0.273126374674539,-4.04877326215636,5.14867947285918e-05,0.00133206155677728
"CNP1",115.991858665881,1.46287464418199,0.402232660342221,3.63688677825756,0.000275953154323138,0.00495433471206006
"PIANP",189.897547125174,-1.07958032178268,0.297080352812992,-3.63396741507933,0.000279096125790903,0.00497558128365848
"P3H3",271.965855626804,1.12850923526316,0.23913587689689,4.71911304111741,2.36875171291639e-06,0.000110504443426183
"EPHB6",146.691771852278,1.3478922857814,0.239533790987233,5.6271488052942,1.83212669962484e-08,1.98562316823975e-06
"POLQ",128.200944331987,1.18343764753288,0.408454827205637,2.89735258028198,0.00376326556622021,0.0346930924138994
"FSTL1",15902.3058541197,1.03196580965362,0.357907145186161,2.88333391365197,0.00393490086559068,0.0357378272790029
"IGSF11",76.1498452105488,1.05528050281171,0.350645865737969,3.00953356626854,0.00261649165377171,0.0269852964724548
"BOC",227.183151248168,1.2014081557869,0.34968966224875,3.43564104257758,0.000591153662187905,0.00888931065290002
"SLC19A2",230.736081104438,-2.16393978126818,0.486082225049367,-4.45179780241586,8.51543315067848e-06,0.000314011014149708
"TRAT1",132.214774838869,-1.45584209725312,0.515873226301117,-2.82209276044759,0.00477113748827464,0.0410863361030007
"TMPRSS7",21.7670452229891,-3.38056367671866,0.728648291986705,-4.63949989850569,3.49253307297149e-06,0.000150291543824966
"LOC101750039",31.2078988080446,1.68320401390577,0.469532339640339,3.5848521428686,0.000337269222307716,0.00576146586989932
"LOC396098",59.4148792872636,-3.6219006379452,0.762092660118476,-4.7525725249501,2.0084469077514e-06,9.70058025499276e-05
"PTGFRN",1909.47362166121,1.06011943097207,0.326748344939054,3.24445233584829,0.00117676710058378,0.0149419328668708
"IGSF3",4039.3080967298,1.08443623269707,0.378619524799893,2.86418465415965,0.00418084210883435,0.0373987520642381
"LIPI",26.316128790321,-1.61553128622263,0.576111713925153,-2.80419794837311,0.00504419259243758,0.0428563475802991
"LOC121106499",31.0277610749337,1.68679309134394,0.464840306879501,3.62875823455903,0.000284787787672911,0.00501464173469362
"CHODL",189.403057050459,3.74121495120165,0.47552675519774,7.86751725388391,3.61748390122041e-15,2.92259813001325e-12
"ATP5J",5442.85704938117,-1.29520011291422,0.265708985297108,-4.87450626280466,1.09080925159551e-06,6.00249029035868e-05
"ADAMTS5",1093.60980076377,1.22291870514186,0.199218386262302,6.13858353180162,8.32605286719706e-10,1.39610626095812e-07
