"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HOXA6",411.712046213727,1.16656071752587,0.326942264116114,3.56809395897365,0.000359587565004744,0.0135975584144859
"HOXA7",2504.2849932466,1.57787420080815,0.229089146186718,6.88759911620653,5.67418383226919e-12,1.74383144212447e-09
"HOXA13",75.7650515417105,-5.85457449204112,0.696781542889175,-8.40230995178974,4.37780494373143e-17,2.64278703442473e-14
"HIBADH",3456.80104416643,1.39336346547798,0.297842791203047,4.67818428591105,2.89426372864872e-06,0.000242186830719551
"ZNF385D",1262.43954741262,-2.04189327550316,0.321946170831672,-6.34234372233224,2.26295720992566e-10,4.8418690784017e-08
"THRB",60.5012260840156,-1.63988921964803,0.536466853626948,-3.05683232535441,0.00223689366308441,0.0498462291001628
"GADL1",7549.91812366722,1.66303168400252,0.352565426499615,4.71694488173059,2.39412516231029e-06,0.000210770300096515
"COL6A6",92.0163176882553,-1.4836514494463,0.474611688153059,-3.12603226275337,0.00177182112350993,0.0431543118885999
"LOC107052521",42.7562862670676,3.02539769216561,0.843442074621162,3.58696558210531,0.000334548461530068,0.0129402120028438
"EEPD1",1535.34442651236,1.15241640750682,0.257847794331934,4.46936693987492,7.84514446475437e-06,0.000566694345674116
"STK17A",298.442486829037,-1.97170290546099,0.503166752917568,-3.9185874146657,8.90694272590255e-05,0.00446747931441931
"BLVRA",423.97533377992,-1.5274552490145,0.254992914583659,-5.99018702738648,2.09599859784041e-09,3.61516982645882e-07
"NRSN1",853.300761577701,1.10359023356069,0.243048013518491,4.54062642843501,5.60873337411342e-06,0.000425131929249503
"TPMT",757.522372570321,1.05607316395671,0.230201452936492,4.58760425047385,4.48361547615523e-06,0.000357483737704962
"MAK",127.6948714632,2.34509820606814,0.325044607906926,7.21469653402048,5.40543858077754e-13,2.07654837115643e-10
"LOC420860",13820.7668624259,1.17282860559547,0.198480461865924,5.90903807140337,3.44111175770416e-09,5.53953448004509e-07
"SBK2",1795.15332106157,2.62139131008372,0.573888823367022,4.56776853520851,4.92943939854877e-06,0.000387545647226371
"LOC770405",4.59330426999895,6.0314668902127,1.47467116377744,4.09004192823762,4.31295215168833e-05,0.00243818830167183
"LOC420965",133.271555042143,-1.22013528624912,0.386052005703978,-3.1605464243714,0.00157473508048607,0.0403836473759941
"TMEFF1",39.7446995135281,1.4283161587285,0.413119921442113,3.45738872563335,0.000545437445156311,0.0181486794005455
