"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC121109342",60.4834428954498,2.33601033138632,0.605531419163869,3.85778550452747,0.000114418990043908,0.00198214729925966
"LOC112530139",120.287482075402,-1.76495785675486,0.316086158052426,-5.5837872421548,2.35336578740621e-08,1.9637898359323e-06
"KCNA6",135.696275857616,1.23581355079471,0.366190450075492,3.37478366937189,0.000738737370598648,0.00843308800579343
"KCNA5",51.8209254444777,1.31887875992598,0.353082629570838,3.73532609499662,0.000187472097340096,0.00294238090262823
"CD9",234.304566944556,-1.02025911872183,0.36522811582396,-2.79348460460146,0.00521435110108965,0.0349999533499877
"AICDA",19.9712846692242,-4.40464321797814,1.21631789331344,-3.62129279047208,0.000293134536113837,0.00414822710580202
"RIMKLB",269.141918816851,1.12764196118934,0.25673867554537,4.39217799497474,1.12220764311184e-05,0.000308286223317926
"SCNN1A",178.685131331502,1.43297374865941,0.344872579496087,4.15508171381211,3.25171310097072e-05,0.000729746826472898
"LAG3",74.2282601349329,-2.81190525307511,0.81314384506791,-3.45806620824914,0.000544067661061848,0.00670149591664122
"KEL",87.3193513047146,-1.47250277539926,0.53360793123814,-2.75952190587307,0.00578860061128082,0.0377392423857798
"EPHB6",146.691771852278,1.21714592507205,0.244121829037153,4.98581355822471,6.17016229730039e-07,3.02951559868003e-05
"TRBV6-5",270.078134612911,-1.64575804392732,0.532567842769105,-3.09023172591522,0.00200000390752897,0.0174340703543011
"LOC769044",155.45354887767,-1.38689323136386,0.412549138337843,-3.36176494502362,0.000774460191802885,0.00873305764038136
"POLQ",128.200944331987,1.49546224304771,0.412041679594357,3.62939556143921,0.00028408563753968,0.00405374487303019
"STXBP5L",697.049593682981,-2.39554884887427,0.834904168620471,-2.86925007552961,0.00411446350687088,0.0295357327831676
"LOC101750994",16.1699090747599,2.32839629058017,0.812409558238277,2.8660375385407,0.00415644955999673,0.0297171096055438
"CFAP44",103.142310904949,-2.84980699298708,0.620271682817802,-4.59444961285485,4.33892950754174e-06,0.000151811285565053
"F5",1524.41099721571,2.74206988778663,0.917177865867634,2.98968170714922,0.0027926828805462,0.0222787906278403
"COL8A1",1304.55446971768,1.01656287596704,0.357005401395736,2.84747197659398,0.004406797384974,0.03094682604525
"SH2D1B",74.6164339883338,-1.41394359700365,0.504215444539678,-2.80424491616775,0.00504345779331968,0.0342560196540624
"TRAT1",132.214774838869,-1.67597005857548,0.516514595459101,-3.24476805362258,0.00117546326584134,0.0118843481723914
"CD200L",6.50049671081592,-4.18432031142391,1.32381848415167,-3.16079610725886,0.0015733859248959,0.0146876898262079
"EPHA3",988.929190553765,1.10244893781115,0.250956844806464,4.39298214265226,1.11806314198216e-05,0.000308042037866678
"LOC101750039",31.2078988080446,2.26950407573458,0.521464039221605,4.35217753293649,1.34792041809396e-05,0.000358651759149732
